Variant SKU,Variant Title,Product Title,Product Handle,Product Collection Id,Product Type Id,Product Tag 1,Variant Price EUR,Product Tag 3,Product Tag 2,Product Weight,Product Status,Product Discountable,Variant Manage Inventory,Variant Allow Backorder,Product Thumbnail
3308087000140,Default,GUEPES - AEROSOL 750 ML,guepes-aerosol-750-ml,ANTI NUISIBLES,INSECTICIDES,PROTECTA 2020,9.75,2,A6,650,published,TRUE,TRUE,FALSE,
3308087000010,Default,GUEPES - AEROSOL MOUSSE SPECIAL NIDS 750 ML,guepes-aerosol-mousse-special-nids-750-ml,ANTI NUISIBLES,INSECTICIDES,PROTECTA 2020,10.20,25,A6,850,published,TRUE,TRUE,FALSE,
3760059709145,Default,TERRE DE DIATOMEE   - SEAU DE 2 KG,terre-de-diatomee-seau-de-2-kg,ANTI NUISIBLES,TRAITEMENT,START 2021,10.35,6,E3,2200,published,TRUE,TRUE,FALSE,
3700473303383,Default,ROULETTE ZIG ZAG MANCHE BOIS,roulette-zig-zag-manche-bois,APICULTURE,ACCESSOIRES,LA JOCONDIENNE,10.40,1,B3,200,published,TRUE,TRUE,FALSE,
3661521137841,Default,ADDICT SATURATEUR  1L INCOLORE,addict-saturateur-1l-incolore,BRICOLAGE,SATURATEUR,DOD,10.45,3,E4,1150,published,TRUE,TRUE,FALSE,
8720195792802,Default,TUYAU DE TREMPAGE 10M,tuyau-de-trempage-10m,JARDIN,ARROSAGE,ZENTRADA,10.45,6,A1,900,published,TRUE,TRUE,FALSE,
3252445250206,Default,LUNETTE ATTACK,lunette-attack,BRICOLAGE,ACCESSOIRES,DIVERS,10.50,1,G6,120,published,TRUE,TRUE,FALSE,
2001001010959,Default,HARICOT F,haricot-f,POTAGER,GRAINES POTAGERES,CATROS GERAND,9.40,2,F2,140,published,TRUE,TRUE,FALSE,
3154550922415,Default,"CRAMPILLONS 3,5X35 BRQ1KG *",crampillons-3-5x35-brq1kg,BRICOLAGE,QUINCAILLERIE,NORAIL 2020,10.70,1,B2,1100,published,TRUE,TRUE,FALSE,
3354122100016,Default,GAZON RUSTIQUE ENRICHI EN 10 KG,gazon-rustique-enrichi-en-10-kg,JARDIN,GAZON,CATROS GERAND,92.85,2,C4,10500,published,TRUE,TRUE,FALSE,
3700206403274,Default,SACS SOUS VIDE GAUFFRES 25 X 35 CM - POCHE DE 50 SACS - LE PRATIQUE,sacs-sous-vide-gauffres-25-x-35-cm-poche-de-50-sacs-le-pratique,CONSERVERIE,ACCESSOIRES,CDP 2021,10.90,3,E2,750,published,TRUE,TRUE,FALSE,
3660291002199,Default,MANGEOIRE LAPIN DOUBLE,mangeoire-lapin-double,BASSE COURS,ACCESSOIRES,LOOS ALIMENTS,11.10,1,G2,780,published,TRUE,TRUE,FALSE,
3086960012540,Default,RAMPE MOBILE ARROSOIRE,rampe-mobile-arrosoire,JARDIN,ARROSAGE,BRICODEAL,11.10,1,H6,110,published,TRUE,TRUE,FALSE,
8414685101570,Default,"PULV. BERRY 1,5",pulv-berry-1-5,JARDIN,PULVERISATEURS,MATABI 2020,11.10,5,E2,340,published,TRUE,TRUE,FALSE,
3660231353800,Default,TROUSSE ANALYSE,trousse-analyse,PISCINE,ACCESSOIRES,BRICODEAL,11.10,2,G1,60,published,TRUE,TRUE,FALSE,
3413703263509,Default,CRAMPILLON GALV 2.7X27 BTE 1KG,crampillon-galv-2-7x27-bte-1kg,BRICOLAGE,QUINCAILLERIE,BRICODEAL,11.15,2,B2,1100,published,TRUE,TRUE,FALSE,
3549900017024,Default,VOILE D HIVERNAGE ROULEAU 2X10M,voile-d-hivernage-rouleau-2x10m,JARDIN,ACCESSOIRES,LEDUC LUBOT JANNY,11.20,1,A7,1200,published,TRUE,TRUE,FALSE,
8435039009243,Default,ABREUVOIR VOLAILLE LUXE,abreuvoir-volaille-luxe,BASSE COURS,ACCESSOIRES,LOOS ALIMENTS,11.25,1,G3,780,published,TRUE,TRUE,FALSE,
3354120155124,Default,MELANGE FLEIRE JACHERES COURTES 100G,melange-fleire-jacheres-courtes-100g,JARDIN,GRAINES FLORALES,CATROS GERAND,9.90,1,F2,380,published,TRUE,TRUE,FALSE,
3600078860475,Default,PISTOLET ARROS IDEO JET ABS,pistolet-arros-ideo-jet-abs,JARDIN,ARROSAGE,BRICODEAL,11.55,1,H8,260,published,TRUE,TRUE,FALSE,
3154551522874,Default,VIS STARBLOCK TX 5 X 60 BC250,vis-starblock-tx-5-x-60-bc250,BRICOLAGE,VISSERIE,NORAIL 2020,11.90,1,A2,1350,published,TRUE,TRUE,FALSE,
8711500575203,Default,LAMPE INFRA-ROUGE 150 W ROUGE,lampe-infra-rouge-150-w-rouge,BASSE COURS,ACCESSOIRES,LOOS ALIMENTS,11.95,12,H2,170,published,TRUE,TRUE,FALSE,
